nombre_avis,asin,prix,image_url,note,page,url,titre
51,B0883HTT72,"£2,146.49",https://m.media-amazon.com/images/I/71f2UjwHudL._AC_UL320_.jpg,4.2 out of 5 stars,141,https://www.amazon.co.uk/Acer-Predator-Triton-Laptop-Computer/dp/B0883HTT72/ref=sr_1_3378?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3378,"Acer Predator Triton 300 Laptop Computer: 15.6"" FHD Display, Intel Core i7-10750H 2.60 GHz Processor, 16GB DDR4 RAM, 1TB PCIe SSD, Nvidia GeForce RTX 2070 8GB Graphics"
55,B0883G4WJR,"£2,319.30",https://m.media-amazon.com/images/I/71G+xyzz6DL._AC_UL320_.jpg,3.7 out of 5 stars,141,https://www.amazon.co.uk/Acer-Predator-i7-10750H-Dual-Channel-PT315-52-78W1/dp/B0883G4WJR/ref=sr_1_3379?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3379,"Acer Predator Triton 300 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz 3ms IPS Display, 16GB Dual-Channel DDR4, 1TB NVMe SSD, WiFi 6, RGB Backlit KB, PT315-52-78W1"
247,B087Z4Z21R,Prix non disponible,https://m.media-amazon.com/images/I/81BBWK1xM5L._AC_UL320_.jpg,4.4 out of 5 stars,141,https://www.amazon.co.uk/Lenovo-IdeaPad-Laptop-Memory-Platinum/dp/B087Z4Z21R/ref=sr_1_3380?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3380,Lenovo - IdeaPad 15.6 Inch Laptop - AMD Ryzen 3-8GB Memory - 256GB Solid State Drive - Platinum Grey/IMR
50,B087LZZGBD,Prix non disponible,https://m.media-amazon.com/images/I/71dlACVbR4L._AC_UL320_.jpg,4.1 out of 5 stars,141,https://www.amazon.co.uk/Razer-Blade-Gaming-Laptop-2020/dp/B087LZZGBD/ref=sr_1_3381?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3381,"Razer Blade Pro 17 Gaming Laptop 2020: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 2080 SUPER Max-Q, 17.3"" FHD 300Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB, Thunderbolt 3, SD Card Reader"
56,B087KXDMNS,"£6,342.10",https://m.media-amazon.com/images/I/71QS7Lnk47L._AC_UL320_.jpg,4.1 out of 5 stars,141,https://www.amazon.co.uk/Razer-Blade-Gaming-Laptop-2020/dp/B087KXDMNS/ref=sr_1_3382?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3382,"Razer Blade Pro 17 Gaming Laptop 2020: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 2080 Super, 17.3"" 4K 120Hz, 16GB RAM, 1TB SSD, CNC, Chroma RGB, Thunderbolt 3, SD Card Reader, Creator Ready"
Nombre d'avis non disponible,B087JXMQ9F,£371.29,https://m.media-amazon.com/images/I/51aIngE1MPL._AC_UL320_.jpg,Note non disponible,141,https://www.amazon.co.uk/THINKPAD-CELERON-1-10GHZ-1366X768-Windows/dp/B087JXMQ9F/ref=sr_1_3383?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3383,"THINKPAD 11E 5TH GEN Laptop Computer, Intel CELERON N4120 (1.10GHZ, 4MB) 11.6 1366X768, Windows"
"1,160",B08777BH1B,Prix non disponible,https://m.media-amazon.com/images/I/71s1LRpaprL._AC_UL320_.jpg,4.5 out of 5 stars,141,https://www.amazon.co.uk/Acer-i7-9750H-MaxxAudio-Keyboard-AN515-54-728C/dp/B08777BH1B/ref=sr_1_3384?dib=eyJ2IjoiMSJ9.G2KQhDy2WIJtlS6Mo6yb7ZfpOQJn_7tpK3zRp1cPLHho9hAE76VA-rgU7gw-ifo3H3_Vq6Rvyh_EkM8KXlH2v48VIGzt-O8zMCebJCpncFTQBjNv3-WfGWdBVpPyMWjqum_S2Aq07AIIK_w3i7VfdsLtFUdDhkfOKFI7sJTS54N_qCjAsHsD56SOoPMOTW38z3H2L_U-pa0fF8mGd-cEVtqIZ29udvQMWB2iq-YbWDUZ0mQxf3RJgP_ybSgzgiTjCA5J6zDGkRAF3-2fQHwScswT3DYGMgTtLsCN-dTJmlA.DiooOIuu9vykmLUOdoCsRrvQa3thkSeZjeNjl9uNYxI&dib_tag=se&qid=1746428011&s=computers&sr=1-3384,"Acer Nitro 5 Gaming Laptop, 9th Gen Intel Core i7-9750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz Display, 16GB DDR4, 256GB NVMe SSD, Wi-Fi 6, Waves MaxxAudio, Backlit Keyboard, AN515-54-728C"
Nombre d'avis non disponible,B087JXMQ9F,£371.29,https://m.media-amazon.com/images/I/51aIngE1MPL._AC_UL320_.jpg,Note non disponible,142,https://www.amazon.co.uk/THINKPAD-CELERON-1-10GHZ-1366X768-Windows/dp/B087JXMQ9F/ref=sr_1_3385?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3385,"THINKPAD 11E 5TH GEN Laptop Computer, Intel CELERON N4120 (1.10GHZ, 4MB) 11.6 1366X768, Windows"
"1,160",B08777BH1B,Prix non disponible,https://m.media-amazon.com/images/I/71s1LRpaprL._AC_UL320_.jpg,4.5 out of 5 stars,142,https://www.amazon.co.uk/Acer-i7-9750H-MaxxAudio-Keyboard-AN515-54-728C/dp/B08777BH1B/ref=sr_1_3386?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3386,"Acer Nitro 5 Gaming Laptop, 9th Gen Intel Core i7-9750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz Display, 16GB DDR4, 256GB NVMe SSD, Wi-Fi 6, Waves MaxxAudio, Backlit Keyboard, AN515-54-728C"
107,B0874VTDHG,£182.56,https://m.media-amazon.com/images/I/51lVoUbCEpL._AC_UL320_.jpg,4.2 out of 5 stars,142,https://www.amazon.co.uk/Chromebook-Celeron-Display-Gigabit-CB315-3H-C4QE/dp/B0874VTDHG/ref=sr_1_3387?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3387,"Acer Chromebook 315, Intel Celeron N4000, 15.6"" HD Display, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Google Chrome, CB315-3H-C4QE"
2,B0874RQKMD,"£1,354.45",https://m.media-amazon.com/images/I/41cNbnp7qfL._AC_UL320_.jpg,4.4 out of 5 stars,142,https://www.amazon.co.uk/Lenovo-ThinkBook-13s-IML-20RR0038US-Notebook/dp/B0874RQKMD/ref=sr_1_3388?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3388,"Lenovo ThinkBook 13s-IML 20RR0038US 13.3"" Notebook - 1920 x 1080 - Core i7 i7-10510U - 8 GB RAM - 256 GB SSD - Mineral Gray - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS)"
"1,603",B0872K4XCJ,£497.82,https://m.media-amazon.com/images/I/71arQOG5qPL._AC_UL320_.jpg,4.4 out of 5 stars,142,https://www.amazon.co.uk/Lenovo-Processor-Graphics-81W10094US-Business/dp/B0872K4XCJ/ref=sr_1_3389?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3389,"Lenovo IdeaPad 3 15"" Laptop, 15.6"" HD (1366 x 768) Display, AMD Ryzen 3 3250U Processor, 4GB DDR4 OnBoard RAM, 128GB SSD, AMD Radeon Vega 3 Graphics, Windows 10, 81W10094US, Business Black"
273,B0872JDR2M,Prix non disponible,https://m.media-amazon.com/images/I/61ihmAtE+RL._AC_UL320_.jpg,4.4 out of 5 stars,142,https://www.amazon.co.uk/Lenovo-Convertible-i5-1035G1-Processor-81X1004RUS/dp/B0872JDR2M/ref=sr_1_3390?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3390,"Lenovo IdeaPad Flex 5 14"" Convertible Laptop, FHD (1920 x 1080) Touch Display, Intel Core i5-1035G1 Processor, 8GB DDR4 Onboard RAM, 128GB SSD, Intel UHD Graphics, Win 10, 81X1004RUS, Graphite Grey"
Nombre d'avis non disponible,B086ZSPHQW,"£4,684.43",https://m.media-amazon.com/images/I/618ewb2rwnL._AC_UL320_.jpg,Note non disponible,142,https://www.amazon.co.uk/ASUS-Strix-G614JZR-N4005-16-i9-14900HX-GeForce-Black/dp/B086ZSPHQW/ref=sr_1_3391?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3391,"ASUS ROG Strix G16 G614JZR-N4005-16"" QHD IPS, intel Core i9-14900HX, 32GB RAM, 1TB SSD, GeForce RTX 4080, ohne"
1,B086ZSNBTJ,Prix non disponible,https://m.media-amazon.com/images/I/81lf2ycPZLL._AC_UL320_.jpg,5.0 out of 5 stars,142,https://www.amazon.co.uk/ASUS-Zephyrus-GA403UV-QS020W-Ordinateur-LPDDR5x-SDRAM/dp/B086ZSNBTJ/ref=sr_1_3392?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3392,"ASUS ROG Zephyrus G14 GA403UV-QS020W Ordinateur portable 35,6 cm (14"") 3K AMD Ryzen™ 9 8945HS 16 Go LPDDR5x-SDRAM 1"
73,B086TXRPM9,"£1,675.34",https://m.media-amazon.com/images/I/51kc3LmqHfL._AC_UL320_.jpg,4.0 out of 5 stars,142,https://www.amazon.co.uk/Lenovo-ThinkPad-E15-1920x1080-Anti-Glare/dp/B086TXRPM9/ref=sr_1_3393?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3393,"Lenovo ThinkPad E15 15.6"" FHD (1920x1080) IPS Anti-Glare Display - Intel Core i7-10510U Processor, 16GB RAM, 1TB PCIe-NVMe SSD, Windows 10 Pro 64-bit"
6,B086T996KZ,£366.42,https://m.media-amazon.com/images/I/51UVoZiEEjL._AC_UL320_.jpg,3.3 out of 5 stars,142,https://www.amazon.co.uk/Acer-CB315-3H-C5JS-Celeron-LPDDR4-Chromebook/dp/B086T996KZ/ref=sr_1_3394?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3394,"Acer CB315-3H-C5JS 15.6"" Intel Celeron N4020 4GB LPDDR4 32GB eMMC Chrome OS Chromebook"
988,B086QZSLDH,Prix non disponible,https://m.media-amazon.com/images/I/81fstJkUlaL._AC_UL320_.jpg,4.3 out of 5 stars,142,https://www.amazon.co.uk/ASUS-VivoBook-i5-1035G1-Fingerprint-F512JA-AS54/dp/B086QZSLDH/ref=sr_1_3395?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3395,"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD, Intel i5-1035G1 CPU, 8GB RAM, 512GB SSD, Backlit KB, Fingerprint, Windows 10, Slate Gray, F512JA-AS54"
267,B086P6THG6,"£2,448.59",https://m.media-amazon.com/images/I/81PGX7kO4kL._AC_UL320_.jpg,4.6 out of 5 stars,142,https://www.amazon.co.uk/ASUS-i7-10510U-Innovative-ScreenPad-UX481FA-DB71T/dp/B086P6THG6/ref=sr_1_3396?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3396,"ASUS ZenBook Duo UX481 14” FHD NanoEdge Bezel Touch Display, Intel Core i7-10510U CPU, 8GB RAM, 512GB PCIe SSD, Innovative ScreenPad Plus, Windows 10 Home, Celestial Blue, UX481FA-DB71T"
Nombre d'avis non disponible,B086M9Z8LG,Prix non disponible,https://m.media-amazon.com/images/I/71w8+ulDEzL._AC_UL320_.jpg,Note non disponible,142,https://www.amazon.co.uk/ASUS-VivoBook-W202NA-Celeron-Windows/dp/B086M9Z8LG/ref=sr_1_3397?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3397,ASUS VivoBook W202NA Intel Celeron N3350 4GB 64GB eMMC 11.6 Inch Windows 10 Pro Laptop
307,B086M8PQYR,"£2,799.03",https://m.media-amazon.com/images/I/711CSlbuysL._AC_UL320_.jpg,4.1 out of 5 stars,142,https://www.amazon.co.uk/Razer-Blade-Gaming-Laptop-2020/dp/B086M8PQYR/ref=sr_1_3398?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3398,"Razer Blade 15 Gaming Laptop 2020: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 2070 Super Max-Q, 15.6” FHD 300Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, Black"
6,B086CW6Z8N,"£1,125.61",https://m.media-amazon.com/images/I/41++VaWfL7L._AC_UL320_.jpg,3.0 out of 5 stars,142,https://www.amazon.co.uk/Lenovo-X1-Carbon-7th-Gen/dp/B086CW6Z8N/ref=sr_1_3399?dib=eyJ2IjoiMSJ9.p4UUjWozaqJTUuYt9reiezWo4QEJFUzhlWKD5PMytCDAIOp_SA4p_8GyfIpGrVBEiJ9WeUuBmn3RnCbJ41bnLpKywahKv11yZPh0IqMhWbgrCeJ5DHlnWILlD3N9HNwp7fOdCeVRgvSVrOeN7ziEwc1y2Y8c3KonyyOtmXJNH8L4Ha-4WJqExvOE-m3kgeK4RNkEl9BIrZ2uhvaV9pHJ7XPskDC4trqhSwwqmoXJfcd_jlPpy8S-4lo_LsXZqC4ByiAU7wpfDkbU_7EMmv7RS0dRKpw5hcci3Y9tG30NDqI.6H8UGvsbauoayYUiZ6gHgb5ZxY_wbXIYXWQ13DRJIaU&dib_tag=se&qid=1746428016&s=computers&sr=1-3399,"Lenovo ThinkPad X1 Carbon 7th Gen 14"" UHD 4k (3840x2160) Ultrabook - Intel Core i7-10510U Processor, 16GB RAM, 1TB PCIe-NVMe SSD, Windows 10 Pro 64-Bit"
